id;id_vendor;filial;date;value;vehicle
2255;283;filial_3;11-02-2022 10:05:50;724091;Audi Cruze
2256;442;filial_3;10-03-2022 10:15:21;317755;Bentley ATS
2257;349;filial_3;12-04-2022 07:54:21;291392;Fiat ATS
2258;215;filial_1;27-04-2022 03:20:10;991781;BMW Model S
2259;489;filial_1;02-02-2022 11:41:30;536027;Chevrolet Mercielago
2260;127;filial_3;21-03-2022 04:22:56;690236;Ford Grand Cherokee
2261;114;filial_1;21-04-2022 03:13:40;842260;Cadillac 911
2262;8;filial_2;23-05-2022 01:54:40;214685;Cadillac Jetta
2263;47;filial_2;21-03-2022 03:10:22;67098;Tesla Countach
2264;10;filial_3;23-04-2022 04:20:01;271164;Jeep Explorer
2265;306;filial_1;11-04-2022 02:35:10;742662;Hyandai Volt
2266;301;filial_1;07-05-2022 10:14:06;249375;Jaguar Fiesta
2267;310;filial_1;24-03-2022 02:11:33;429542;Chevrolet Jetta
2268;203;filial_1;16-04-2022 09:44:05;238775;Fiat El Camino
2269;14;filial_2;26-05-2022 10:04:05;495066;Fiat Ranchero
2270;380;filial_1;05-04-2022 06:58:49;736623;Rolls Royce Beetle
2271;68;filial_3;12-03-2022 10:01:03;755609;Bugatti Beetle
2272;16;filial_2;08-05-2022 03:58:05;277248;Audi Jetta
2273;224;filial_1;11-04-2022 12:03:29;493018;Rolls Royce 911
2274;419;filial_1;20-03-2022 02:00:02;540223;Hyandai Grand Cherokee
2275;167;filial_3;14-05-2022 11:55:18;242197;Jaguar Wrangler
2276;427;filial_1;05-02-2022 05:20:43;693827;Hyandai F-150
2277;207;filial_1;02-05-2022 09:33:54;693379;Chrysler A4
2278;474;filial_3;09-04-2022 03:28:44;191509;Dodge Grand Cherokee
2279;318;filial_3;02-03-2022 09:07:40;602115;Lamborghini A8
2280;334;filial_3;15-04-2022 07:30:10;562981;Ford CTS
2281;91;filial_2;25-03-2022 08:14:38;564631;Tesla Volt
2282;263;filial_2;27-04-2022 09:15:25;653592;Bentley 911
2283;480;filial_1;24-04-2022 01:20:38;923755;Chrysler Focus
2284;478;filial_3;19-04-2022 07:42:53;239326;Kia Volt
2285;191;filial_3;28-03-2022 09:53:09;657654;Nissan Corvette
2286;288;filial_1;03-04-2022 04:14:35;809179;Aston Martin Element
2287;448;filial_1;29-03-2022 11:15:58;772516;Toyota A8
2288;55;filial_2;09-05-2022 07:06:02;365955;Rolls Royce Model S
2289;294;filial_1;01-05-2022 10:49:00;295756;Nissan Escalade
2290;292;filial_2;01-03-2022 05:28:49;132001;Dodge Grand Caravan
2291;430;filial_1;14-02-2022 03:12:52;910475;Dodge Durango
2292;256;filial_3;16-02-2022 12:07:43;88963;Fiat Explorer
2293;390;filial_3;04-03-2022 01:02:36;58148;Tesla Corvette
2294;63;filial_1;08-02-2022 05:18:38;808298;Tesla Sentra
2295;492;filial_2;26-02-2022 08:16:49;847769;Jeep Countach
2296;77;filial_2;21-05-2022 02:35:27;647090;Lamborghini Model S
2297;144;filial_1;14-02-2022 03:28:55;700378;Volkswagen Grand Caravan
2298;9;filial_1;06-02-2022 09:26:32;232877;Volkswagen Ranchero
2299;196;filial_1;13-03-2022 01:04:14;617856;Toyota Golf
2300;58;filial_3;13-03-2022 03:13:18;727180;Toyota Colorado
2301;65;filial_2;24-04-2022 07:22:50;787231;Jaguar Countach
2302;204;filial_2;15-04-2022 11:12:50;907644;Dodge Model 3
2303;478;filial_1;19-03-2022 02:00:28;592436;Chevrolet Mercielago
2304;378;filial_2;05-03-2022 09:59:00;876487;Ford Countach
2305;45;filial_3;12-03-2022 08:59:47;577574;Jeep Prius
2306;277;filial_3;23-05-2022 04:24:24;880372;Land Rover Beetle
2307;67;filial_2;24-02-2022 08:25:59;329064;Nissan Jetta
2308;491;filial_1;27-05-2022 03:15:50;161594;Bugatti A4
2309;8;filial_1;05-02-2022 11:53:15;675473;Maserati Camry
2310;323;filial_3;14-05-2022 09:07:18;239928;Honda Explorer
2311;138;filial_3;09-04-2022 04:46:11;150001;Nissan Model 3
2312;441;filial_1;17-05-2022 06:23:04;654451;Jeep Accord
2313;445;filial_2;27-04-2022 12:51:16;763835;Maserati Colorado
2314;97;filial_3;22-05-2022 05:51:34;132088;Mercedes Benz Taurus
2315;185;filial_2;17-03-2022 05:29:41;946657;Fiat XTS
2316;1;filial_1;24-05-2022 06:53:55;722460;Maserati Model T
2317;242;filial_1;08-05-2022 10:43:35;487487;Maserati Mercielago
2318;262;filial_1;03-05-2022 11:13:16;198558;Jaguar Spyder
2319;339;filial_2;30-05-2022 03:51:50;891955;Honda Sentra
2320;430;filial_3;20-02-2022 05:50:01;857527;Toyota Jetta
2321;324;filial_1;10-05-2022 11:55:31;774183;Jeep LeBaron
2322;323;filial_3;28-02-2022 08:54:35;156179;Chrysler Prius
2323;88;filial_1;06-05-2022 11:12:29;666629;Kia Focus
2324;478;filial_3;12-03-2022 01:51:31;170603;Lamborghini Fiesta
2325;484;filial_2;10-03-2022 12:20:47;829125;Land Rover Prius
2326;458;filial_1;16-05-2022 10:56:08;571545;Land Rover Model 3
2327;135;filial_1;06-02-2022 07:16:36;617166;Mercedes Benz Model S
2328;337;filial_3;26-03-2022 06:58:26;116928;Fiat Silverado
2329;315;filial_1;07-04-2022 04:26:27;292182;Tesla Charger
2330;13;filial_1;06-04-2022 05:26:44;197732;Bentley Mustang
2331;109;filial_1;06-05-2022 09:59:28;815093;Tesla Camaro
2332;57;filial_1;14-03-2022 10:32:31;205784;Honda LeBaron
2333;68;filial_1;11-04-2022 04:15:21;287659;Mini Spyder
2334;492;filial_3;04-02-2022 10:00:31;633748;Audi Model T
2335;9;filial_1;11-05-2022 11:44:53;166273;Volkswagen A4
2336;344;filial_2;08-02-2022 05:15:51;384458;Mini Silverado
2337;392;filial_1;24-03-2022 03:56:23;447426;Nissan Impala
2338;455;filial_1;05-04-2022 07:48:00;62910;Cadillac 911
2339;356;filial_2;19-02-2022 09:34:04;975001;Volkswagen Taurus
2340;281;filial_1;31-03-2022 12:43:19;606013;Porsche ATS
2341;104;filial_3;10-04-2022 05:16:49;928009;Chevrolet Model 3
2342;80;filial_3;09-04-2022 02:50:15;531596;Bentley ATS
2343;358;filial_2;10-05-2022 07:19:05;850599;Dodge CTS
2344;355;filial_1;02-04-2022 11:44:34;948167;Chrysler Spyder
2345;253;filial_3;05-05-2022 07:19:22;672479;Lamborghini Durango
2346;238;filial_3;24-05-2022 11:01:14;348663;Nissan Cruze
2347;73;filial_3;09-04-2022 07:43:45;498324;Chrysler Model S
2348;18;filial_2;09-05-2022 05:32:44;285604;Hyandai Alpine
2349;486;filial_1;05-04-2022 02:49:30;381401;Maserati XTS
2350;326;filial_1;13-05-2022 10:35:41;823393;Maserati Challenger
2351;100;filial_2;22-04-2022 08:30:50;647081;Cadillac A4
2352;428;filial_3;24-03-2022 12:29:20;161833;BMW Challenger
2353;65;filial_3;03-04-2022 11:04:02;951031;Mercedes Benz Focus
2354;33;filial_2;19-05-2022 06:16:39;414464;Rolls Royce Mercielago
2355;67;filial_3;08-02-2022 07:14:19;333229;Lamborghini Beetle
2356;213;filial_3;20-02-2022 06:06:54;558084;Ferrari Grand Caravan
2357;307;filial_1;31-03-2022 12:33:17;712434;Kia Aventador
2358;412;filial_3;20-02-2022 10:49:52;666351;Maserati Beetle
2359;460;filial_2;26-04-2022 02:43:26;622710;Chevrolet Ranchero
2360;297;filial_1;11-05-2022 06:36:38;332105;Fiat Alpine
2361;198;filial_3;20-02-2022 03:10:34;681384;Rolls Royce ATS
2362;410;filial_2;22-03-2022 01:18:31;258118;Ferrari Alpine
2363;474;filial_1;17-05-2022 08:43:28;993865;Toyota Jetta
2364;438;filial_2;09-05-2022 01:46:04;794855;Chrysler Beetle
2365;449;filial_1;01-03-2022 10:27:36;381521;Chevrolet Jetta
2366;480;filial_3;06-05-2022 06:52:17;583925;Maserati Roadster
2367;50;filial_3;17-04-2022 08:06:25;932136;Lamborghini Spyder
2368;182;filial_3;01-03-2022 07:08:55;313375;Maserati Focus
2369;20;filial_1;14-04-2022 05:20:36;564431;Volkswagen Element
2370;89;filial_1;21-02-2022 06:11:05;353260;Chevrolet Alpine
2371;426;filial_3;07-02-2022 01:21:51;638918;Chevrolet Grand Cherokee
2372;377;filial_2;15-03-2022 05:25:06;368299;Dodge Silverado
2373;348;filial_3;13-05-2022 05:56:36;542461;Honda XTS
2374;280;filial_2;23-03-2022 05:48:20;958653;BMW Prius
2375;195;filial_3;03-03-2022 04:07:00;212436;Rolls Royce Beetle
2376;58;filial_2;01-04-2022 04:56:59;56726;Honda Spyder
2377;416;filial_1;10-04-2022 01:34:19;153689;Tesla Countach
2378;120;filial_1;05-02-2022 01:09:59;151541;Porsche Accord
2379;450;filial_1;08-02-2022 08:18:23;292557;BMW Beetle
2380;267;filial_1;04-02-2022 12:01:31;180825;Maserati LeBaron
2381;203;filial_3;27-02-2022 07:13:30;374351;Nissan Escalade
2382;191;filial_1;24-02-2022 02:32:42;739559;Chrysler Altima
2383;355;filial_2;25-03-2022 04:37:25;403311;Lamborghini A4
2384;291;filial_2;15-02-2022 08:21:26;348635;Maserati Grand Cherokee
2385;171;filial_2;24-02-2022 03:12:03;640582;Maserati Jetta
2386;192;filial_1;14-02-2022 01:15:28;716028;Bentley Focus
2387;410;filial_3;27-03-2022 08:58:13;916720;Bugatti Explorer
2388;36;filial_3;16-05-2022 11:25:04;826742;Volkswagen Countach
2389;192;filial_2;08-05-2022 02:17:01;221474;Jeep Model 3
2390;477;filial_2;18-05-2022 11:19:30;860778;Bugatti Alpine
2391;374;filial_2;22-03-2022 07:29:45;123473;Bentley Sentra
2392;75;filial_1;12-05-2022 06:20:19;588870;Rolls Royce Prius
2393;3;filial_1;08-03-2022 12:48:03;405957;Nissan Charger
2394;26;filial_1;02-05-2022 04:06:34;587366;Jaguar A4
2395;106;filial_2;24-02-2022 12:39:41;94476;Jaguar Model S
2396;212;filial_1;08-02-2022 06:03:40;735563;Jaguar Charger
2397;175;filial_1;24-04-2022 01:06:57;752374;Audi F-150
2398;22;filial_2;05-03-2022 09:53:02;996527;Land Rover Grand Caravan
2399;83;filial_1;24-03-2022 11:56:32;122904;Nissan Land Cruiser
2400;264;filial_2;19-05-2022 11:06:16;918600;Tesla Fiesta
2401;497;filial_2;20-04-2022 03:45:22;483805;Mercedes Benz Fiesta
2402;154;filial_1;02-05-2022 02:07:49;793603;Ford Colorado
2403;473;filial_2;05-02-2022 06:09:51;458914;Mini Silverado
2404;430;filial_1;31-03-2022 06:22:15;279625;Maserati Taurus
2405;159;filial_1;24-05-2022 07:39:26;956102;BMW Ranchero
2406;72;filial_3;03-05-2022 04:48:34;812487;Maserati Element
2407;104;filial_2;28-02-2022 07:57:09;555069;Lamborghini A8
2408;427;filial_3;27-03-2022 07:20:09;900711;Land Rover Fiesta
2409;453;filial_1;23-05-2022 03:09:12;71183;Mini Prius
2410;11;filial_3;10-02-2022 10:22:37;169891;Ford Grand Cherokee
2411;246;filial_3;28-02-2022 02:20:48;770030;Jeep Alpine
2412;426;filial_2;17-03-2022 05:57:05;687197;Nissan Expedition
2413;235;filial_1;06-04-2022 08:54:00;211660;Volkswagen ATS
2414;415;filial_3;17-04-2022 06:08:34;112154;Nissan A4
2415;415;filial_3;19-02-2022 12:39:38;969435;Toyota A4
2416;162;filial_3;05-05-2022 04:38:01;808197;Land Rover Land Cruiser
2417;367;filial_1;28-02-2022 12:41:58;723718;Toyota Model 3
2418;381;filial_3;12-02-2022 06:45:51;497672;Hyandai Taurus
2419;463;filial_1;04-04-2022 06:19:49;991082;Rolls Royce Beetle
2420;215;filial_2;21-02-2022 10:16:41;341353;Volkswagen Spyder
2421;45;filial_2;13-02-2022 06:42:29;625921;Jaguar Grand Caravan
2422;358;filial_3;26-03-2022 08:17:44;224651;Kia Civic
2423;84;filial_1;04-04-2022 12:23:20;187970;Dodge Corvette
2424;212;filial_2;28-04-2022 12:19:11;354837;Fiat LeBaron
2425;290;filial_1;13-03-2022 12:53:07;786923;Mercedes Benz Challenger
2426;233;filial_2;04-05-2022 02:13:13;534717;Nissan Focus
2427;64;filial_1;03-05-2022 02:50:32;427570;Toyota Civic
2428;167;filial_3;16-02-2022 12:54:12;796247;Land Rover A4
2429;238;filial_2;24-02-2022 09:19:16;833988;Chevrolet Mustang
2430;295;filial_1;11-05-2022 04:06:45;302783;Honda Charger
2431;352;filial_3;20-05-2022 02:23:02;295457;Kia Spyder
2432;398;filial_3;27-02-2022 08:47:05;80093;Audi Model S
2433;408;filial_3;08-02-2022 02:35:17;216090;Volkswagen Impala
2434;189;filial_3;13-02-2022 02:45:08;702012;Chevrolet Model 3
2435;226;filial_2;24-03-2022 04:42:04;915928;BMW Taurus
2436;400;filial_2;14-04-2022 10:14:11;515927;Mini Escalade
2437;345;filial_3;07-02-2022 07:17:57;833758;Fiat Civic
2438;208;filial_2;10-05-2022 04:52:08;887648;Jeep Corvette
2439;184;filial_1;02-04-2022 09:56:23;886018;Bugatti Jetta
2440;431;filial_2;02-03-2022 01:15:53;172557;Bugatti Alpine
2441;270;filial_1;13-04-2022 07:24:58;299291;Chevrolet Aventador
2442;495;filial_2;21-03-2022 03:36:21;71831;Cadillac Jetta
2443;24;filial_1;20-04-2022 05:25:46;611922;Audi Malibu
2444;54;filial_2;09-03-2022 11:13:38;634099;Maserati Ranchero
2445;323;filial_3;28-02-2022 10:50:13;176653;Ford CTS
2446;129;filial_3;30-05-2022 04:29:07;172394;Tesla Land Cruiser
2447;402;filial_2;22-05-2022 01:56:07;157534;Cadillac Accord
2448;89;filial_3;21-02-2022 01:23:56;365377;Toyota Corvette
2449;479;filial_2;29-03-2022 11:40:33;165776;Bentley Mercielago
2450;82;filial_3;10-03-2022 01:31:36;796643;Porsche Altima
2451;308;filial_1;19-02-2022 03:35:47;143780;Volkswagen Explorer
2452;472;filial_2;02-03-2022 10:43:40;919703;Rolls Royce Model T
2453;286;filial_1;11-02-2022 02:28:44;300106;Volkswagen Golf
2454;57;filial_1;28-04-2022 08:15:25;578568;Mini A4
2455;286;filial_1;28-05-2022 05:45:13;72289;Chevrolet Colorado
2456;206;filial_2;04-03-2022 03:13:29;220278;Volkswagen Civic
2457;154;filial_2;07-02-2022 02:16:18;757300;Maserati Grand Cherokee
2458;275;filial_3;25-05-2022 07:35:33;474161;Honda Colorado
2459;432;filial_3;15-04-2022 08:16:32;958206;Porsche Fiesta
2460;143;filial_3;14-04-2022 09:44:50;138396;Mini Focus
2461;370;filial_2;13-05-2022 06:54:35;927349;Mercedes Benz Mustang
2462;287;filial_3;14-05-2022 01:55:25;210360;Cadillac Impala
2463;497;filial_2;05-04-2022 07:22:19;373853;Lamborghini Cruze
2464;168;filial_3;24-05-2022 03:30:14;846851;Chevrolet Spyder
2465;171;filial_3;20-02-2022 06:02:33;896576;Aston Martin Mustang
2466;108;filial_3;11-05-2022 10:11:36;765406;Kia Aventador
2467;286;filial_1;02-03-2022 10:29:41;882656;Audi Element
2468;404;filial_2;25-05-2022 04:05:15;678396;Rolls Royce Altima
2469;323;filial_1;02-05-2022 02:26:33;510038;Honda Mercielago
2470;199;filial_1;23-02-2022 04:50:24;480324;Ford Roadster
2471;470;filial_3;22-04-2022 12:33:36;495451;Fiat Charger
2472;24;filial_2;06-02-2022 05:42:48;992098;Rolls Royce Model 3
2473;405;filial_3;23-05-2022 07:02:07;333206;Tesla PT Cruiser
2474;450;filial_2;30-04-2022 09:22:51;501923;Cadillac Model S
2475;13;filial_3;20-02-2022 09:03:23;585080;Bentley Element
2476;240;filial_1;19-02-2022 04:04:16;892852;Tesla Jetta
2477;103;filial_1;09-03-2022 12:42:44;642337;Bugatti Mercielago
2478;260;filial_2;27-03-2022 12:10:46;716918;Chevrolet CTS
2479;18;filial_1;09-04-2022 10:54:29;745343;Rolls Royce Mercielago
2480;102;filial_2;22-03-2022 06:48:41;927217;Land Rover Element
2481;199;filial_3;10-04-2022 06:53:46;876090;Rolls Royce Mercielago
2482;164;filial_3;09-04-2022 10:57:45;817851;Bentley Grand Cherokee
2483;130;filial_2;17-05-2022 08:45:54;421111;Bugatti A4
2484;294;filial_1;12-04-2022 10:41:15;226844;Jeep Civic
2485;498;filial_3;28-05-2022 01:51:52;251790;Nissan Civic
2486;142;filial_2;23-02-2022 04:37:36;752764;Bentley Prius
2487;280;filial_3;09-02-2022 12:22:18;701136;Ferrari Civic
2488;119;filial_2;14-05-2022 08:32:24;682712;Chrysler Volt
2489;93;filial_3;18-04-2022 11:07:37;688382;Lamborghini A4
2490;72;filial_2;11-02-2022 11:45:38;975865;Jeep Beetle
2491;405;filial_2;30-05-2022 05:35:11;322519;Audi Cruze
2492;147;filial_3;25-03-2022 11:02:49;151948;Bentley Corvette
2493;71;filial_1;24-03-2022 04:49:13;752483;Toyota Cruze
2494;373;filial_1;13-04-2022 12:09:11;439081;Jaguar Mustang
2495;103;filial_2;07-02-2022 11:29:24;898714;Jaguar Camaro
2496;301;filial_2;22-02-2022 11:57:57;366684;BMW Cruze
2497;143;filial_2;30-03-2022 11:19:10;65580;Volkswagen XTS
2498;458;filial_3;23-02-2022 11:49:51;742925;Cadillac Cruze
2499;113;filial_3;24-02-2022 11:17:17;616809;Ferrari Fiesta
2500;121;filial_2;08-05-2022 02:23:17;540899;Kia El Camino
2501;302;filial_2;11-04-2022 11:31:04;937783;Audi Challenger
2502;376;filial_2;27-05-2022 11:27:03;386779;Jeep Model S
2503;26;filial_2;06-04-2022 09:01:08;402767;Ford Cruze
2504;336;filial_2;15-03-2022 03:02:50;67909;Mercedes Benz Cruze
2505;126;filial_3;23-03-2022 09:43:44;102987;Kia Accord
2506;426;filial_3;22-04-2022 03:07:27;60694;Fiat Accord
2507;379;filial_3;11-02-2022 09:56:48;271528;Honda Beetle
2508;145;filial_1;14-03-2022 07:00:46;551824;Bugatti Focus
2509;56;filial_3;07-05-2022 03:33:55;409336;Hyandai Alpine
2510;335;filial_1;16-04-2022 04:47:02;933445;Chrysler Prius
2511;76;filial_1;24-03-2022 12:01:09;282978;Chrysler Camaro
2512;127;filial_2;18-02-2022 02:32:59;635105;Rolls Royce Durango
2513;305;filial_1;16-05-2022 02:16:58;981531;Aston Martin El Camino
2514;432;filial_1;18-03-2022 07:38:04;801647;Lamborghini Prius
2515;326;filial_3;19-02-2022 02:17:46;668020;BMW Colorado
2516;452;filial_1;19-04-2022 02:02:40;906908;Honda PT Cruiser
2517;224;filial_1;26-02-2022 06:17:56;841446;Dodge Civic
2518;205;filial_1;03-05-2022 11:44:47;237190;Aston Martin Sentra
2519;13;filial_2;07-02-2022 12:46:19;903367;Bentley Fiesta
2520;1;filial_1;19-05-2022 01:21:28;102797;Ford A8
2521;352;filial_3;22-03-2022 01:41:44;740377;Bugatti Model T
2522;470;filial_2;25-04-2022 12:34:26;994152;Ferrari Taurus
2523;386;filial_3;27-04-2022 01:43:44;830587;Land Rover Camry
2524;242;filial_3;14-03-2022 12:19:02;209374;Mini Malibu
2525;78;filial_1;04-05-2022 04:57:21;111981;Hyandai A8
2526;50;filial_2;18-03-2022 02:44:23;855630;Mercedes Benz F-150
2527;298;filial_3;09-05-2022 10:12:43;779870;Hyandai A8
2528;226;filial_1;13-03-2022 10:05:10;808379;Dodge Focus
2529;229;filial_2;01-04-2022 12:16:45;285076;Aston Martin F-150
2530;203;filial_1;09-02-2022 12:11:46;842021;Honda Malibu
2531;178;filial_1;09-05-2022 07:57:12;751815;Chrysler Mustang
2532;463;filial_1;20-04-2022 11:30:17;798418;Bugatti CTS
2533;282;filial_3;07-03-2022 07:44:49;236581;Lamborghini LeBaron
2534;28;filial_3;28-03-2022 05:25:34;583839;Bugatti Charger
2535;81;filial_3;04-02-2022 03:19:19;898122;Porsche Silverado
2536;162;filial_1;15-04-2022 01:53:14;132195;Jeep Alpine
2537;499;filial_3;15-03-2022 11:07:34;740102;Rolls Royce Model T
2538;95;filial_2;07-05-2022 08:20:04;546435;Chevrolet Prius
2539;440;filial_3;03-03-2022 08:51:35;816294;Bugatti XTS
2540;183;filial_3;24-03-2022 06:35:28;280726;Ferrari Focus
2541;224;filial_2;06-03-2022 02:14:02;781000;Mercedes Benz Model T
2542;382;filial_2;28-05-2022 09:17:45;705451;Honda Aventador
2543;93;filial_3;03-05-2022 11:49:27;335181;Land Rover Aventador
2544;262;filial_2;04-03-2022 12:24:32;835894;Hyandai CTS
2545;157;filial_1;21-03-2022 12:54:34;429443;Cadillac Model S
2546;188;filial_1;04-02-2022 10:27:16;709563;Ferrari PT Cruiser
2547;493;filial_2;13-02-2022 01:48:08;243531;Chrysler Fiesta
2548;49;filial_3;11-03-2022 07:33:07;755015;Aston Martin Explorer
2549;419;filial_3;17-03-2022 11:49:52;107296;Mini Silverado
2550;487;filial_1;27-02-2022 05:49:56;234315;Lamborghini Element
2551;283;filial_2;01-03-2022 07:25:24;125074;Lamborghini Colorado
2552;160;filial_1;28-04-2022 01:30:31;719798;Lamborghini Grand Cherokee
2553;28;filial_1;23-05-2022 04:17:17;837866;BMW Taurus
2554;393;filial_3;07-03-2022 03:30:06;515236;Tesla Mustang
2555;134;filial_3;25-02-2022 02:46:07;527735;Lamborghini Mercielago
2556;134;filial_2;08-03-2022 06:30:36;112436;Lamborghini Fiesta
2557;129;filial_3;27-03-2022 03:32:43;100881;Mini Element
2558;240;filial_3;15-04-2022 02:45:26;657053;Chrysler Charger
2559;213;filial_3;07-05-2022 08:13:41;618971;Mercedes Benz Wrangler
2560;199;filial_1;18-02-2022 04:21:52;909191;Bugatti Impala
2561;167;filial_3;14-05-2022 10:08:39;639548;Hyandai Corvette
2562;352;filial_1;12-04-2022 04:37:10;827993;Mini Mercielago
2563;84;filial_1;14-04-2022 06:25:41;311986;Bentley Mercielago
2564;85;filial_1;01-04-2022 04:44:06;966557;Ferrari Volt
2565;358;filial_1;29-04-2022 05:29:20;646317;Hyandai Mercielago
2566;145;filial_3;28-03-2022 09:56:47;377022;Chevrolet Colorado
2567;350;filial_2;10-05-2022 05:54:52;332991;Lamborghini Civic
2568;12;filial_3;14-03-2022 05:08:49;127318;Mini Alpine
2569;367;filial_1;19-02-2022 09:07:52;955086;Aston Martin Corvette
2570;470;filial_2;24-03-2022 08:26:01;528453;Audi Grand Caravan
2571;480;filial_1;29-04-2022 01:47:49;820874;Cadillac Element
2572;116;filial_2;05-03-2022 01:53:53;62706;Land Rover Expedition
2573;174;filial_1;18-03-2022 10:24:26;328781;Jaguar A4
2574;261;filial_1;02-02-2022 02:29:04;97288;Honda Camaro
2575;349;filial_3;26-05-2022 07:35:05;99840;Hyandai 911
2576;170;filial_3;21-04-2022 03:10:21;94776;Tesla Golf
2577;458;filial_1;09-02-2022 11:51:07;919229;Dodge Escalade
2578;178;filial_1;18-04-2022 06:12:45;746261;Chrysler A8
2579;44;filial_3;02-03-2022 05:55:12;930213;Jeep Roadster
2580;65;filial_1;18-05-2022 09:39:16;543120;Ford LeBaron
2581;239;filial_3;22-04-2022 11:19:57;317375;Jeep Camry
2582;292;filial_2;12-05-2022 11:20:05;215567;Mini LeBaron
2583;98;filial_3;23-03-2022 09:22:37;553614;Volkswagen Jetta
2584;77;filial_2;04-04-2022 01:41:52;250521;Mini Jetta
2585;452;filial_1;18-03-2022 12:00:46;283249;Mercedes Benz Expedition
2586;321;filial_2;23-04-2022 02:17:05;660569;BMW Durango
2587;414;filial_2;03-04-2022 08:53:22;599296;Bentley Fiesta
2588;263;filial_1;20-02-2022 05:33:06;401294;Mini Land Cruiser
2589;462;filial_2;04-03-2022 03:28:51;348768;Ford Impala
2590;222;filial_3;14-05-2022 02:20:29;943773;Nissan Camry
2591;238;filial_1;15-02-2022 12:20:24;888667;Tesla Colorado
2592;352;filial_3;09-02-2022 01:30:33;356326;Nissan Camry
2593;351;filial_1;06-04-2022 11:43:33;107118;Mercedes Benz Accord
2594;421;filial_3;06-02-2022 05:26:24;210627;Toyota Alpine
2595;22;filial_3;28-02-2022 12:21:57;742764;Bentley Sentra
2596;218;filial_2;17-02-2022 04:51:34;175701;Cadillac Corvette
2597;350;filial_2;06-05-2022 02:06:42;412973;Dodge Corvette
2598;226;filial_2;28-03-2022 02:00:33;400037;BMW Sentra
2599;78;filial_3;28-04-2022 06:50:56;212293;Honda Altima
2600;422;filial_3;24-03-2022 06:18:15;183203;Lamborghini Model 3
2601;386;filial_3;25-04-2022 09:45:57;101988;Rolls Royce Volt
2602;293;filial_3;17-05-2022 05:20:09;660934;Chrysler Mustang
2603;498;filial_1;16-02-2022 03:00:08;431008;Mini Altima
2604;262;filial_2;30-05-2022 11:31:50;127947;Mercedes Benz Explorer
2605;410;filial_3;24-04-2022 10:34:16;663696;Honda Model T
2606;283;filial_2;30-04-2022 11:23:09;509926;Aston Martin Element
2607;266;filial_3;13-03-2022 10:20:41;409023;Dodge Altima
2608;240;filial_2;10-05-2022 10:43:48;683491;Bentley PT Cruiser
2609;404;filial_1;06-03-2022 07:27:06;355813;Chrysler Model S
2610;89;filial_1;03-05-2022 02:21:20;531857;Chrysler A8
2611;178;filial_3;04-02-2022 10:33:49;482464;Aston Martin Altima
2612;439;filial_1;05-02-2022 02:26:51;54996;Fiat Volt
2613;278;filial_3;17-03-2022 06:21:20;637660;Dodge Land Cruiser
2614;419;filial_2;21-04-2022 07:42:03;475677;Lamborghini PT Cruiser
2615;282;filial_2;30-03-2022 12:38:30;212542;Jeep Camaro
2616;174;filial_2;22-03-2022 12:55:59;991919;Ferrari LeBaron
2617;215;filial_2;25-02-2022 12:33:29;887600;Ferrari Roadster
2618;416;filial_1;01-02-2022 09:43:14;143693;Rolls Royce Mustang
2619;325;filial_2;28-02-2022 01:50:29;288727;Aston Martin Beetle
2620;482;filial_3;19-02-2022 02:12:24;853388;Chrysler Civic
2621;339;filial_2;26-05-2022 06:06:30;362841;Ferrari Ranchero
2622;429;filial_2;02-02-2022 10:59:36;982692;Fiat Durango
2623;177;filial_2;11-03-2022 10:48:36;629850;Cadillac Fiesta
2624;143;filial_2;05-05-2022 08:18:43;803662;Chevrolet ATS
2625;435;filial_2;07-03-2022 09:10:51;854721;Chevrolet Prius
2626;187;filial_1;23-03-2022 08:33:15;116232;Fiat Prius
2627;138;filial_1;27-03-2022 11:02:34;207421;Mini Aventador
2628;447;filial_1;23-03-2022 05:28:36;373869;Lamborghini Silverado
2629;221;filial_3;31-03-2022 03:03:58;648378;Honda Focus
2630;96;filial_2;08-05-2022 08:25:48;822725;Jaguar Roadster
2631;273;filial_1;13-05-2022 05:19:14;272007;Chevrolet Golf
2632;375;filial_1;19-03-2022 11:43:48;768245;Nissan Civic
2633;381;filial_2;28-04-2022 09:59:04;506288;Dodge ATS
2634;303;filial_2;13-02-2022 02:12:14;777946;Jeep Aventador
2635;457;filial_3;26-02-2022 10:17:21;81553;Cadillac Volt
2636;245;filial_2;30-05-2022 05:35:58;625168;Lamborghini Ranchero
2637;59;filial_2;26-04-2022 02:45:25;325272;Rolls Royce Grand Cherokee
2638;214;filial_3;22-02-2022 08:14:36;129015;Rolls Royce Volt
2639;150;filial_3;29-05-2022 07:27:34;651233;Chevrolet Countach
2640;377;filial_3;06-04-2022 05:56:54;867648;Dodge Mustang
2641;214;filial_3;11-05-2022 11:17:58;638236;Cadillac Camaro
2642;381;filial_3;07-03-2022 12:32:47;309708;Kia Civic
2643;128;filial_2;04-05-2022 09:47:33;455544;Ferrari Taurus
2644;173;filial_2;25-02-2022 03:26:42;499464;Honda CTS
2645;305;filial_2;16-05-2022 01:22:38;255413;Nissan Beetle
2646;374;filial_3;24-02-2022 12:34:04;70425;Bugatti Expedition
2647;194;filial_1;14-04-2022 01:14:20;455696;Tesla Aventador
2648;12;filial_2;19-05-2022 05:37:15;632613;Land Rover XTS
